date,rideshr21
2021-03-06 00:00:00,413.0
2021-03-06 01:00:00,266.0
2021-03-06 02:00:00,159.0
2021-03-06 03:00:00,96.0
2021-03-06 04:00:00,73.0
2021-03-06 05:00:00,104.0
2021-03-06 06:00:00,309.0
2021-03-06 07:00:00,624.0
2021-03-06 08:00:00,1027.0
2021-03-06 09:00:00,1563.0
2021-03-06 10:00:00,2097.0
2021-03-06 11:00:00,2589.0
2021-03-06 12:00:00,2806.0
2021-03-06 13:00:00,3026.0
2021-03-06 14:00:00,3003.0
2021-03-06 15:00:00,2868.0
2021-03-06 16:00:00,2629.0
2021-03-06 17:00:00,2429.0
2021-03-06 18:00:00,1964.0
2021-03-06 19:00:00,1450.0
2021-03-06 20:00:00,982.0
2021-03-06 21:00:00,722.0
2021-03-06 22:00:00,587.0
2021-03-06 23:00:00,578.0
2021-03-07 00:00:00,329.0
2021-03-07 01:00:00,256.0
2021-03-07 02:00:00,136.0
2021-03-07 03:00:00,92.0
2021-03-07 04:00:00,52.0
2021-03-07 05:00:00,76.0
2021-03-07 06:00:00,272.0
2021-03-07 07:00:00,448.0
2021-03-07 08:00:00,715.0
2021-03-07 09:00:00,1285.0
2021-03-07 10:00:00,1878.0
2021-03-07 11:00:00,2554.0
2021-03-07 12:00:00,3066.0
2021-03-07 13:00:00,3401.0
2021-03-07 14:00:00,3648.0
2021-03-07 15:00:00,3725.0
2021-03-07 16:00:00,3505.0
2021-03-07 17:00:00,3005.0
2021-03-07 18:00:00,1994.0
2021-03-07 19:00:00,1478.0
2021-03-07 20:00:00,880.0
2021-03-07 21:00:00,638.0
2021-03-07 22:00:00,553.0
2021-03-07 23:00:00,367.0
2021-03-08 00:00:00,203.0
2021-03-08 01:00:00,110.0
2021-03-08 02:00:00,73.0
2021-03-08 03:00:00,44.0
2021-03-08 04:00:00,76.0
2021-03-08 05:00:00,290.0
2021-03-08 06:00:00,965.0
2021-03-08 07:00:00,1844.0
2021-03-08 08:00:00,2672.0
2021-03-08 09:00:00,1968.0
2021-03-08 10:00:00,1588.0
2021-03-08 11:00:00,1656.0
2021-03-08 12:00:00,1937.0
2021-03-08 13:00:00,2341.0
2021-03-08 14:00:00,2528.0
2021-03-08 15:00:00,2907.0
2021-03-08 16:00:00,3185.0
2021-03-08 17:00:00,3876.0
2021-03-08 18:00:00,3318.0
2021-03-08 19:00:00,2309.0
2021-03-08 20:00:00,1470.0
2021-03-08 21:00:00,877.0
2021-03-08 22:00:00,707.0
2021-03-08 23:00:00,511.0
2021-03-09 00:00:00,248.0
2021-03-09 01:00:00,102.0
2021-03-09 02:00:00,68.0
2021-03-09 03:00:00,59.0
2021-03-09 04:00:00,101.0
2021-03-09 05:00:00,357.0
2021-03-09 06:00:00,1233.0
2021-03-09 07:00:00,2409.0
2021-03-09 08:00:00,3601.0
2021-03-09 09:00:00,2783.0
2021-03-09 10:00:00,2323.0
2021-03-09 11:00:00,2560.0
2021-03-09 12:00:00,3210.0
2021-03-09 13:00:00,3749.0
2021-03-09 14:00:00,4275.0
2021-03-09 15:00:00,4848.0
2021-03-09 16:00:00,5560.0
2021-03-09 17:00:00,6804.0
2021-03-09 18:00:00,5599.0
2021-03-09 19:00:00,3479.0
2021-03-09 20:00:00,2203.0
2021-03-09 21:00:00,1428.0
2021-03-09 22:00:00,1003.0
2021-03-09 23:00:00,624.0
2021-03-10 00:00:00,341.0
2021-03-10 01:00:00,191.0
2021-03-10 02:00:00,117.0
2021-03-10 03:00:00,93.0
2021-03-10 04:00:00,112.0
2021-03-10 05:00:00,399.0
2021-03-10 06:00:00,1349.0
2021-03-10 07:00:00,2657.0
2021-03-10 08:00:00,3833.0
2021-03-10 09:00:00,3003.0
2021-03-10 10:00:00,2318.0
2021-03-10 11:00:00,2634.0
2021-03-10 12:00:00,3071.0
2021-03-10 13:00:00,3336.0
2021-03-10 14:00:00,3789.0
2021-03-10 15:00:00,4113.0
2021-03-10 16:00:00,4343.0
2021-03-10 17:00:00,5261.0
2021-03-10 18:00:00,4396.0
2021-03-10 19:00:00,2998.0
2021-03-10 20:00:00,1859.0
2021-03-10 21:00:00,1284.0
2021-03-10 22:00:00,970.0
2021-03-10 23:00:00,654.0
2021-03-11 00:00:00,304.0
2021-03-11 01:00:00,133.0
2021-03-11 02:00:00,91.0
2021-03-11 03:00:00,66.0
2021-03-11 04:00:00,77.0
2021-03-11 05:00:00,366.0
2021-03-11 06:00:00,1359.0
2021-03-11 07:00:00,2609.0
2021-03-11 08:00:00,3768.0
2021-03-11 09:00:00,2987.0
2021-03-11 10:00:00,2614.0
2021-03-11 11:00:00,2927.0
2021-03-11 12:00:00,3507.0
2021-03-11 13:00:00,4221.0
2021-03-11 14:00:00,4831.0
2021-03-11 15:00:00,5235.0
2021-03-11 16:00:00,5980.0
2021-03-11 17:00:00,7500.0
2021-03-11 18:00:00,6400.0
2021-03-11 19:00:00,4116.0
2021-03-11 20:00:00,2602.0
2021-03-11 21:00:00,1929.0
2021-03-11 22:00:00,1579.0
2021-03-11 23:00:00,1129.0
2021-03-12 00:00:00,557.0
2021-03-12 01:00:00,260.0
2021-03-12 02:00:00,166.0
2021-03-12 03:00:00,107.0
2021-03-12 04:00:00,106.0
2021-03-12 05:00:00,389.0
2021-03-12 06:00:00,1336.0
2021-03-12 07:00:00,2504.0
2021-03-12 08:00:00,3462.0
2021-03-12 09:00:00,3012.0
2021-03-12 10:00:00,2702.0
2021-03-12 11:00:00,3015.0
2021-03-12 12:00:00,3865.0
2021-03-12 13:00:00,4370.0
2021-03-12 14:00:00,5057.0
2021-03-12 15:00:00,5619.0
2021-03-12 16:00:00,6727.0
2021-03-12 17:00:00,7423.0
2021-03-12 18:00:00,5952.0
2021-03-12 19:00:00,3982.0
2021-03-12 20:00:00,2489.0
2021-03-12 21:00:00,1764.0
2021-03-12 22:00:00,1448.0
2021-03-12 23:00:00,1420.0
2021-03-13 00:00:00,795.0
2021-03-13 01:00:00,430.0
2021-03-13 02:00:00,278.0
2021-03-13 03:00:00,135.0
2021-03-13 04:00:00,65.0
2021-03-13 05:00:00,104.0
2021-03-13 06:00:00,378.0
2021-03-13 07:00:00,721.0
2021-03-13 08:00:00,1358.0
2021-03-13 09:00:00,2199.0
2021-03-13 10:00:00,3031.0
2021-03-13 11:00:00,3891.0
2021-03-13 12:00:00,4682.0
2021-03-13 13:00:00,5017.0
2021-03-13 14:00:00,5072.0
2021-03-13 15:00:00,5311.0
2021-03-13 16:00:00,4808.0
2021-03-13 17:00:00,4191.0
2021-03-13 18:00:00,3082.0
2021-03-13 19:00:00,2162.0
2021-03-13 20:00:00,1459.0
2021-03-13 21:00:00,1055.0
2021-03-13 22:00:00,917.0
2021-03-13 23:00:00,982.0
2021-03-14 00:00:00,582.0
2021-03-14 01:00:00,321.0
2021-03-14 03:00:00,246.0
2021-03-14 04:00:00,138.0
2021-03-14 05:00:00,97.0
2021-03-14 06:00:00,267.0
2021-03-14 07:00:00,496.0
2021-03-14 08:00:00,849.0
2021-03-14 09:00:00,1478.0
2021-03-14 10:00:00,2386.0
2021-03-14 11:00:00,3447.0
2021-03-14 12:00:00,4245.0
2021-03-14 13:00:00,4680.0
2021-03-14 14:00:00,4523.0
2021-03-14 15:00:00,4426.0
2021-03-14 16:00:00,4064.0
2021-03-14 17:00:00,3319.0
2021-03-14 18:00:00,2564.0
2021-03-14 19:00:00,1703.0
2021-03-14 20:00:00,1026.0
2021-03-14 21:00:00,624.0
2021-03-14 22:00:00,490.0
2021-03-14 23:00:00,370.0
2021-03-15 00:00:00,172.0
2021-03-15 01:00:00,89.0
2021-03-15 02:00:00,48.0
2021-03-15 03:00:00,42.0
2021-03-15 04:00:00,56.0
2021-03-15 05:00:00,248.0
2021-03-15 06:00:00,772.0
2021-03-15 07:00:00,1503.0
2021-03-15 08:00:00,2254.0
2021-03-15 09:00:00,1709.0
2021-03-15 10:00:00,1340.0
2021-03-15 11:00:00,1408.0
2021-03-15 12:00:00,1664.0
2021-03-15 13:00:00,1963.0
2021-03-15 14:00:00,2197.0
2021-03-15 15:00:00,2477.0
2021-03-15 16:00:00,2841.0
2021-03-15 17:00:00,3489.0
2021-03-15 18:00:00,3392.0
2021-03-15 19:00:00,2397.0
2021-03-15 20:00:00,1436.0
2021-03-15 21:00:00,885.0
2021-03-15 22:00:00,628.0
2021-03-15 23:00:00,443.0
2021-03-16 00:00:00,206.0
2021-03-16 01:00:00,92.0
2021-03-16 02:00:00,87.0
2021-03-16 03:00:00,44.0
2021-03-16 04:00:00,74.0
2021-03-16 05:00:00,284.0
2021-03-16 06:00:00,960.0
2021-03-16 07:00:00,1878.0
2021-03-16 08:00:00,2853.0
2021-03-16 09:00:00,2238.0
2021-03-16 10:00:00,1703.0
2021-03-16 11:00:00,1752.0
2021-03-16 12:00:00,2000.0
2021-03-16 13:00:00,2038.0
2021-03-16 14:00:00,2297.0
2021-03-16 15:00:00,2502.0
2021-03-16 16:00:00,2934.0
2021-03-16 17:00:00,3627.0
2021-03-16 18:00:00,3537.0
2021-03-16 19:00:00,2415.0
2021-03-16 20:00:00,1449.0
2021-03-16 21:00:00,896.0
2021-03-16 22:00:00,646.0
2021-03-16 23:00:00,514.0
2021-03-17 00:00:00,263.0
2021-03-17 01:00:00,101.0
2021-03-17 02:00:00,53.0
2021-03-17 03:00:00,52.0
2021-03-17 04:00:00,88.0
2021-03-17 05:00:00,342.0
2021-03-17 06:00:00,1049.0
2021-03-17 07:00:00,2107.0
2021-03-17 08:00:00,3111.0
2021-03-17 09:00:00,2396.0
2021-03-17 10:00:00,1925.0
2021-03-17 11:00:00,1963.0
2021-03-17 12:00:00,2358.0
2021-03-17 13:00:00,2714.0
2021-03-17 14:00:00,2857.0
2021-03-17 15:00:00,3278.0
2021-03-17 16:00:00,3609.0
2021-03-17 17:00:00,4570.0
2021-03-17 18:00:00,4667.0
2021-03-17 19:00:00,3319.0
2021-03-17 20:00:00,2048.0
2021-03-17 21:00:00,1327.0
2021-03-17 22:00:00,1119.0
2021-03-17 23:00:00,830.0
2021-03-18 00:00:00,418.0
2021-03-18 01:00:00,186.0
2021-03-18 02:00:00,152.0
2021-03-18 03:00:00,80.0
2021-03-18 04:00:00,97.0
2021-03-18 05:00:00,350.0
2021-03-18 06:00:00,1114.0
2021-03-18 07:00:00,2069.0
2021-03-18 08:00:00,2916.0
2021-03-18 09:00:00,2059.0
2021-03-18 10:00:00,959.0
2021-03-18 11:00:00,627.0
2021-03-18 12:00:00,607.0
2021-03-18 13:00:00,671.0
2021-03-18 14:00:00,714.0
2021-03-18 15:00:00,855.0
2021-03-18 16:00:00,1068.0
2021-03-18 17:00:00,1394.0
2021-03-18 18:00:00,1338.0
2021-03-18 19:00:00,1471.0
2021-03-18 20:00:00,1122.0
2021-03-18 21:00:00,662.0
2021-03-18 22:00:00,562.0
2021-03-18 23:00:00,395.0
2021-03-19 00:00:00,201.0
2021-03-19 01:00:00,60.0
2021-03-19 02:00:00,60.0
2021-03-19 03:00:00,45.0
2021-03-19 04:00:00,68.0
2021-03-19 05:00:00,303.0
2021-03-19 06:00:00,916.0
2021-03-19 07:00:00,1666.0
2021-03-19 08:00:00,2407.0
2021-03-19 09:00:00,1999.0
2021-03-19 10:00:00,1787.0
2021-03-19 11:00:00,1949.0
2021-03-19 12:00:00,2241.0
2021-03-19 13:00:00,2657.0
2021-03-19 14:00:00,2918.0
2021-03-19 15:00:00,3179.0
2021-03-19 16:00:00,3555.0
2021-03-19 17:00:00,4059.0
2021-03-19 18:00:00,4215.0
2021-03-19 19:00:00,3118.0
2021-03-19 20:00:00,1851.0
2021-03-19 21:00:00,1187.0
2021-03-19 22:00:00,929.0
2021-03-19 23:00:00,1026.0
2021-03-20 00:00:00,636.0
2021-03-20 01:00:00,316.0
2021-03-20 02:00:00,256.0
2021-03-20 03:00:00,115.0
2021-03-20 04:00:00,87.0
2021-03-20 05:00:00,142.0
2021-03-20 06:00:00,367.0
2021-03-20 07:00:00,704.0
2021-03-20 08:00:00,1190.0
2021-03-20 09:00:00,2048.0
2021-03-20 10:00:00,2936.0
2021-03-20 11:00:00,3896.0
2021-03-20 12:00:00,4849.0
2021-03-20 13:00:00,5796.0
2021-03-20 14:00:00,6459.0
2021-03-20 15:00:00,6544.0
2021-03-20 16:00:00,6363.0
2021-03-20 17:00:00,5844.0
2021-03-20 18:00:00,5212.0
2021-03-20 19:00:00,3474.0
2021-03-20 20:00:00,2030.0
2021-03-20 21:00:00,1445.0
2021-03-20 22:00:00,1211.0
2021-03-20 23:00:00,1291.0
2021-03-21 00:00:00,775.0
2021-03-21 01:00:00,406.0
2021-03-21 02:00:00,305.0
2021-03-21 03:00:00,169.0
2021-03-21 04:00:00,93.0
2021-03-21 05:00:00,117.0
2021-03-21 06:00:00,325.0
2021-03-21 07:00:00,582.0
2021-03-21 08:00:00,1116.0
2021-03-21 09:00:00,2081.0
2021-03-21 10:00:00,3217.0
2021-03-21 11:00:00,4678.0
2021-03-21 12:00:00,5784.0
2021-03-21 13:00:00,6882.0
2021-03-21 14:00:00,7324.0
2021-03-21 15:00:00,7463.0
2021-03-21 16:00:00,6992.0
2021-03-21 17:00:00,6143.0
2021-03-21 18:00:00,4822.0
2021-03-21 19:00:00,3197.0
2021-03-21 20:00:00,1937.0
2021-03-21 21:00:00,1231.0
2021-03-21 22:00:00,900.0
2021-03-21 23:00:00,644.0
2021-03-22 00:00:00,349.0
2021-03-22 01:00:00,173.0
2021-03-22 02:00:00,89.0
2021-03-22 03:00:00,66.0
2021-03-22 04:00:00,83.0
2021-03-22 05:00:00,347.0
2021-03-22 06:00:00,1110.0
2021-03-22 07:00:00,2177.0
2021-03-22 08:00:00,3173.0
2021-03-22 09:00:00,2644.0
2021-03-22 10:00:00,2208.0
2021-03-22 11:00:00,2504.0
2021-03-22 12:00:00,2954.0
2021-03-22 13:00:00,3436.0
2021-03-22 14:00:00,3823.0
2021-03-22 15:00:00,4460.0
2021-03-22 16:00:00,4758.0
2021-03-22 17:00:00,6146.0
2021-03-22 18:00:00,5685.0
2021-03-22 19:00:00,3733.0
2021-03-22 20:00:00,2063.0
2021-03-22 21:00:00,1316.0
2021-03-22 22:00:00,950.0
2021-03-22 23:00:00,568.0
2021-03-23 00:00:00,256.0
2021-03-23 01:00:00,132.0
2021-03-23 02:00:00,96.0
2021-03-23 03:00:00,70.0
2021-03-23 04:00:00,86.0
2021-03-23 05:00:00,425.0
2021-03-23 06:00:00,1313.0
2021-03-23 07:00:00,2464.0
2021-03-23 08:00:00,3628.0
2021-03-23 09:00:00,2809.0
2021-03-23 10:00:00,2360.0
2021-03-23 11:00:00,2633.0
2021-03-23 12:00:00,3205.0
2021-03-23 13:00:00,3628.0
2021-03-23 14:00:00,4307.0
2021-03-23 15:00:00,4655.0
2021-03-23 16:00:00,5408.0
2021-03-23 17:00:00,6987.0
2021-03-23 18:00:00,6974.0
2021-03-23 19:00:00,4473.0
2021-03-23 20:00:00,2589.0
2021-03-23 21:00:00,1500.0
2021-03-23 22:00:00,44.0
2021-03-24 02:00:00,2.0
2021-03-24 03:00:00,14.0
2021-03-24 04:00:00,98.0
2021-03-24 05:00:00,446.0
2021-03-24 06:00:00,1359.0
2021-03-24 07:00:00,2570.0
2021-03-24 08:00:00,3638.0
2021-03-24 09:00:00,2877.0
2021-03-24 10:00:00,2417.0
2021-03-24 11:00:00,2651.0
2021-03-24 12:00:00,2722.0
2021-03-24 13:00:00,2911.0
2021-03-24 14:00:00,3006.0
2021-03-24 15:00:00,1951.0
2021-03-24 16:00:00,1550.0
2021-03-24 17:00:00,1132.0
2021-03-24 18:00:00,699.0
2021-03-24 19:00:00,425.0
2021-03-24 20:00:00,320.0
2021-03-24 21:00:00,320.0
2021-03-24 22:00:00,462.0
2021-03-24 23:00:00,408.0
2021-03-25 00:00:00,224.0
2021-03-25 01:00:00,98.0
2021-03-25 02:00:00,89.0
2021-03-25 03:00:00,57.0
2021-03-25 04:00:00,73.0
2021-03-25 05:00:00,392.0
2021-03-25 06:00:00,1262.0
2021-03-25 07:00:00,2330.0
2021-03-25 08:00:00,3328.0
2021-03-25 09:00:00,2799.0
2021-03-25 10:00:00,2392.0
2021-03-25 11:00:00,2624.0
2021-03-25 12:00:00,3231.0
2021-03-25 13:00:00,3664.0
2021-03-25 14:00:00,4179.0
2021-03-25 15:00:00,4756.0
2021-03-25 16:00:00,5424.0
2021-03-25 17:00:00,6880.0
2021-03-25 18:00:00,7096.0
2021-03-25 19:00:00,4968.0
2021-03-25 20:00:00,2912.0
2021-03-25 21:00:00,2028.0
2021-03-25 22:00:00,1276.0
2021-03-25 23:00:00,939.0
2021-03-26 00:00:00,457.0
2021-03-26 01:00:00,162.0
2021-03-26 02:00:00,114.0
2021-03-26 03:00:00,91.0
2021-03-26 04:00:00,95.0
2021-03-26 05:00:00,339.0
2021-03-26 06:00:00,1163.0
2021-03-26 07:00:00,2180.0
2021-03-26 08:00:00,3080.0
2021-03-26 09:00:00,2609.0
2021-03-26 10:00:00,2343.0
2021-03-26 11:00:00,2746.0
2021-03-26 12:00:00,3554.0
2021-03-26 13:00:00,4399.0
2021-03-26 14:00:00,5124.0
2021-03-26 15:00:00,5677.0
2021-03-26 16:00:00,6538.0
2021-03-26 17:00:00,7654.0
2021-03-26 18:00:00,7628.0
2021-03-26 19:00:00,5361.0
2021-03-26 20:00:00,3003.0
2021-03-26 21:00:00,1931.0
2021-03-26 22:00:00,1643.0
2021-03-26 23:00:00,1745.0
2021-03-27 00:00:00,985.0
2021-03-27 01:00:00,562.0
2021-03-27 02:00:00,389.0
2021-03-27 03:00:00,199.0
2021-03-27 04:00:00,109.0
2021-03-27 05:00:00,168.0
2021-03-27 06:00:00,496.0
2021-03-27 07:00:00,920.0
2021-03-27 08:00:00,1893.0
2021-03-27 09:00:00,2972.0
2021-03-27 10:00:00,4567.0
2021-03-27 11:00:00,5905.0
2021-03-27 12:00:00,7406.0
2021-03-27 13:00:00,8178.0
2021-03-27 14:00:00,8322.0
2021-03-27 15:00:00,8480.0
2021-03-27 16:00:00,7869.0
2021-03-27 17:00:00,6638.0
2021-03-27 18:00:00,5463.0
2021-03-27 19:00:00,3724.0
2021-03-27 20:00:00,2317.0
2021-03-27 21:00:00,1822.0
2021-03-27 22:00:00,1521.0
2021-03-27 23:00:00,1578.0
2021-03-28 00:00:00,1016.0
2021-03-28 01:00:00,597.0
2021-03-28 02:00:00,389.0
2021-03-28 03:00:00,204.0
2021-03-28 04:00:00,114.0
2021-03-28 05:00:00,111.0
2021-03-28 06:00:00,287.0
2021-03-28 07:00:00,499.0
2021-03-28 08:00:00,652.0
2021-03-28 09:00:00,424.0
2021-03-28 10:00:00,406.0
2021-03-28 11:00:00,455.0
2021-03-28 12:00:00,954.0
2021-03-28 13:00:00,1658.0
2021-03-28 14:00:00,2329.0
2021-03-28 15:00:00,2292.0
2021-03-28 16:00:00,2670.0
2021-03-28 17:00:00,2839.0
2021-03-28 18:00:00,2729.0
2021-03-28 19:00:00,1865.0
2021-03-28 20:00:00,535.0
2021-03-28 21:00:00,527.0
2021-03-28 22:00:00,480.0
2021-03-28 23:00:00,455.0
2021-03-29 00:00:00,291.0
2021-03-29 01:00:00,133.0
2021-03-29 02:00:00,102.0
2021-03-29 03:00:00,63.0
2021-03-29 04:00:00,77.0
2021-03-29 05:00:00,343.0
2021-03-29 06:00:00,1056.0
2021-03-29 07:00:00,1808.0
2021-03-29 08:00:00,2714.0
2021-03-29 09:00:00,2375.0
2021-03-29 10:00:00,2016.0
2021-03-29 11:00:00,2236.0
2021-03-29 12:00:00,2637.0
2021-03-29 13:00:00,2989.0
2021-03-29 14:00:00,3378.0
2021-03-29 15:00:00,3940.0
2021-03-29 16:00:00,4447.0
2021-03-29 17:00:00,5674.0
2021-03-29 18:00:00,5630.0
2021-03-29 19:00:00,3839.0
2021-03-29 20:00:00,2214.0
2021-03-29 21:00:00,1413.0
2021-03-29 22:00:00,1017.0
2021-03-29 23:00:00,716.0
2021-03-30 00:00:00,393.0
2021-03-30 01:00:00,180.0
2021-03-30 02:00:00,99.0
2021-03-30 03:00:00,64.0
2021-03-30 04:00:00,108.0
2021-03-30 05:00:00,397.0
2021-03-30 06:00:00,1341.0
2021-03-30 07:00:00,2299.0
2021-03-30 08:00:00,3482.0
2021-03-30 09:00:00,2846.0
2021-03-30 10:00:00,2610.0
2021-03-30 11:00:00,2847.0
2021-03-30 12:00:00,3661.0
2021-03-30 13:00:00,3876.0
2021-03-30 14:00:00,4337.0
2021-03-30 15:00:00,4747.0
2021-03-30 16:00:00,5811.0
2021-03-30 17:00:00,7012.0
2021-03-30 18:00:00,6785.0
2021-03-30 19:00:00,4413.0
2021-03-30 20:00:00,2583.0
2021-03-30 21:00:00,1655.0
2021-03-30 22:00:00,1259.0
2021-03-30 23:00:00,938.0
2021-03-31 00:00:00,504.0
2021-03-31 01:00:00,255.0
2021-03-31 02:00:00,115.0
2021-03-31 03:00:00,81.0
2021-03-31 04:00:00,99.0
2021-03-31 05:00:00,405.0
2021-03-31 06:00:00,1434.0
2021-03-31 07:00:00,2395.0
2021-03-31 08:00:00,3666.0
2021-03-31 09:00:00,3233.0
2021-03-31 10:00:00,2677.0
2021-03-31 11:00:00,2389.0
2021-03-31 12:00:00,3050.0
2021-03-31 13:00:00,3468.0
2021-03-31 14:00:00,3752.0
2021-03-31 15:00:00,3504.0
2021-03-31 16:00:00,3108.0
2021-03-31 17:00:00,3664.0
2021-03-31 18:00:00,2498.0
2021-03-31 19:00:00,1616.0
2021-03-31 20:00:00,1031.0
2021-03-31 21:00:00,464.0
2021-03-31 22:00:00,369.0
2021-03-31 23:00:00,344.0
2021-04-01 00:00:00,236.0
2021-04-01 01:00:00,133.0
2021-04-01 02:00:00,77.0
2021-04-01 03:00:00,63.0
2021-04-01 04:00:00,80.0
2021-04-01 05:00:00,338.0
2021-04-01 06:00:00,905.0
2021-04-01 07:00:00,1203.0
2021-04-01 08:00:00,1624.0
2021-04-01 09:00:00,1533.0
2021-04-01 10:00:00,1530.0
2021-04-01 11:00:00,1579.0
2021-04-01 12:00:00,2109.0
2021-04-01 13:00:00,2657.0
2021-04-01 14:00:00,3123.0
2021-04-01 15:00:00,3609.0
2021-04-01 16:00:00,4485.0
2021-04-01 17:00:00,5348.0
2021-04-01 18:00:00,4964.0
2021-04-01 19:00:00,3426.0
2021-04-01 20:00:00,2116.0
2021-04-01 21:00:00,1271.0
2021-04-01 22:00:00,994.0
2021-04-01 23:00:00,839.0
2021-04-02 00:00:00,412.0
2021-04-02 01:00:00,203.0
2021-04-02 02:00:00,135.0
2021-04-02 03:00:00,72.0
2021-04-02 04:00:00,94.0
2021-04-02 05:00:00,272.0
2021-04-02 06:00:00,861.0
2021-04-02 07:00:00,1269.0
2021-04-02 08:00:00,1986.0
2021-04-02 09:00:00,2071.0
2021-04-02 10:00:00,2132.0
2021-04-02 11:00:00,2378.0
2021-04-02 12:00:00,2623.0
2021-04-02 13:00:00,2964.0
2021-04-02 14:00:00,3172.0
2021-04-02 15:00:00,3216.0
2021-04-02 16:00:00,3353.0
2021-04-02 17:00:00,3725.0
2021-04-02 18:00:00,3567.0
2021-04-02 19:00:00,2675.0
2021-04-02 20:00:00,1593.0
2021-04-02 21:00:00,1056.0
2021-04-02 22:00:00,805.0
2021-04-02 23:00:00,855.0
2021-04-03 00:00:00,465.0
2021-04-03 01:00:00,294.0
2021-04-03 02:00:00,228.0
2021-04-03 03:00:00,106.0
2021-04-03 04:00:00,86.0
