index,startName,startLat,startLong,count,per_count
426,Broadway & W 37 St,40.751726,-73.987535,6961,0.2
427,W 90 St & Amsterdam Ave,40.790179,-73.972889,6941,0.2
428,Emerson Pl & Myrtle Ave,40.693631,-73.962235,6929,0.2
429,E 41 St & Madison Ave,40.752165,-73.979921,6872,0.2
430,E 12 St & Ave C,40.727243,-73.976831,6838,0.2
431,Carroll St & Smith St,40.680611,-73.994758,6833,0.2
432,Stanton St & Mangin St,40.717821,-73.976289,6775,0.2
433,John St & William St,40.708621,-74.007221,6765,0.2
434,Liberty St & Nassau St,40.708588,-74.009354,6752,0.2
435,W 35 St & 9 Ave,40.754145,-73.996088,6744,0.2
436,Metropolitan Ave & Meeker Ave,40.714133,-73.952343,6720,0.2
437,W 51 St & Rockefeller Plaza,40.759699,-73.978081,6695,0.2
438,Bergen St & Flatbush Ave,40.680944,-73.975673,6678,0.2
439,Avenue D & E 10 St,40.725065,-73.975158,6674,0.2
440,Amsterdam Ave & W 66 St,40.774667,-73.984705,6669,0.2
441,Maiden Ln & Pearl St,40.707064,-74.007318,6626,0.2
442,India St & Manhattan Ave,40.732321,-73.955085,6605,0.2
443,E 82 St & East End Ave,40.77246,-73.94682,6590,0.2
444,E 51 St & Lexington Ave,40.757147,-73.972078,6585,0.2
445,E 68 St & 3 Ave,40.767128,-73.962246,6584,0.2
446,E 45 St & 3 Ave,40.752554,-73.972826,6569,0.2
447,State St & Smith St,40.689269,-73.989128,6552,0.2
448,E 47 St & 1 Ave,40.752068,-73.967843,6551,0.2
449,Grove St PATH,40.719586,-74.043117,6529,0.2
450,Devoe St & Lorimer St,40.713352,-73.949103,6502,0.2
451,West End Ave & W 107 St,40.802117,-73.96818,6490,0.2
452,E 78 St & 2 Ave,40.772796,-73.955778,6482,0.2
453,Parade Pl & Crooke Ave,40.651847,-73.965248,6461,0.2
454,Willoughby St & Fleet St,40.691965,-73.981301,6445,0.2
455,Plaza St East & Flatbush Ave,40.673134,-73.969106,6444,0.2
456,Willoughby Ave & Hall St,40.69196,-73.965368,6426,0.2
457,Vernon Blvd & 50 Ave,40.742327,-73.954117,6403,0.2
458,Broadway & Roebling St,40.709248,-73.960631,6394,0.2
459,Adelphi St & Myrtle Ave,40.693082,-73.971789,6384,0.2
460,E 9 St & 5 Ave,40.732758,-73.995816,6370,0.2
461,Motorgate,40.763908,-73.947721,6355,0.2
462,3 St & 7 Ave,40.670383,-73.978396,6346,0.2
463,Fulton St & Waverly Ave,40.683238,-73.965995,6280,0.2
464,Carlton Ave & Dean St,40.680974,-73.971009,6277,0.2
465,31 St & Broadway,40.761584,-73.925921,6276,0.2
466,Driggs Ave & N Henry St,40.72325,-73.94308,6257,0.2
467,Monroe St & Bedford Ave,40.685144,-73.953809,6222,0.2
468,Market St & Henry St,40.713107,-73.994463,6206,0.2
469,Johnson St & Gold St,40.694748,-73.983624,6205,0.2
470,E 93 St & 2 Ave,40.782454,-73.948919,6194,0.2
471,Dean St & Franklin Ave,40.677592,-73.955637,6185,0.2
472,E 40 St & 5 Ave,40.752062,-73.981632,6176,0.2
473,Sullivan Pl & Franklin Ave,40.664079,-73.960251,6169,0.2
474,King St & Varick St,40.727897,-74.005362,6158,0.2
475,Bialystoker Pl & Delancey St,40.716226,-73.982612,6150,0.2
476,Duffield St & Willoughby St,40.692215,-73.984284,6141,0.2
477,1 Ave & E 110 St,40.792327,-73.9383,6128,0.2
478,Madison Ave & E 99 St,40.789485,-73.952429,6099,0.2
479,Sterling Pl & Bedford Ave,40.672695,-73.954131,6081,0.2
480,Lafayette Ave & St James Pl,40.688515,-73.964762,6068,0.2
481,East End Ave & E 86 St,40.775186,-73.94446,6068,0.2
482,Meserole Ave & Manhattan Ave,40.727085,-73.952991,6066,0.2
483,Columbia St & Rivington St,40.717399,-73.980165,6058,0.2
484,Wards Meadow Comfort Station,40.78294,-73.93077,6054,0.2
485,Broadway & W 58 St,40.766953,-73.981693,6041,0.2
486,Warren St & W Broadway,40.714739,-74.009106,5999,0.2
487,Duane St & Greenwich St,40.717487,-74.010455,5978,0.2
488,Underhill Ave & Lincoln Pl,40.674012,-73.967145,5875,0.2
489,Monroe St & Tompkins Ave,40.686203,-73.944694,5872,0.2
490,Lafayette Ave & Classon Ave,40.689004,-73.960238,5870,0.2
491,Cumberland St & Lafayette Ave,40.687534,-73.972651,5864,0.2
492,Washington Ave & Park Ave,40.696102,-73.96751,5852,0.2
493,Morton St & Washington St,40.73115,-74.00887,5850,0.2
494,W 48 St & Rockefeller Plaza,40.757936,-73.979602,5837,0.2
495,Kingsland Ave & Nassau Ave,40.72577,-73.94173,5836,0.2
496,St Johns Pl & Washington Ave,40.673723,-73.963161,5825,0.2
497,W 104 St & Amsterdam Ave,40.799041,-73.966494,5808,0.2
498,Leonard St & Nassau Ave,40.723956,-73.949843,5807,0.2
499,Mt Morris Park W & W 120 St,40.804038,-73.945925,5797,0.2
500,Eastern Pkwy & Washington Ave,40.671649,-73.963114,5796,0.2
501,3 Ave & E 72 St,40.769942,-73.960607,5777,0.2
502,E 5 St & Avenue C,40.722992,-73.979954,5765,0.2
503,Baltic St & 5 Ave,40.679576,-73.978549,5749,0.2
504,44 Dr & Jackson Ave,40.747182,-73.943263,5745,0.2
505,W 78 St & Amsterdam Ave,40.782535,-73.979085,5741,0.2
506,Sands St Gate,40.699569,-73.979827,5726,0.2
507,Washington Park,40.691782,-73.973729,5703,0.2
508,Union St & 4 Ave,40.677274,-73.98282,5703,0.2
509,Driggs Ave & Lorimer St,40.721791,-73.950415,5698,0.2
510,Congress St & Clinton St,40.688152,-73.995209,5679,0.2
511,Grand Ave & Bergen St,40.678045,-73.962408,5666,0.2
512,Broadway & E 22 St,40.740343,-73.989551,5630,0.2
513,27 St & Hunter St,40.7485,-73.941275,5630,0.2
514,Astoria Park S & Shore Blvd,40.7767,-73.927631,5608,0.2
515,Center Blvd & 51 Ave,40.743366,-73.959606,5574,0.2
516,Madison St & Clinton St,40.71269,-73.987763,5548,0.2
517,Montrose Ave & Bushwick Ave,40.707677,-73.940161,5521,0.2
518,Leonard St & Maujer St,40.710368,-73.947059,5506,0.2
519,3 Ave & E 71 St,40.768736,-73.961199,5490,0.2
520,Dean St & Hoyt St,40.686444,-73.987591,5452,0.2
521,Park Pl & Church St,40.713341,-74.009355,5447,0.2
522,6 St & 7 Ave,40.668662,-73.97988,5408,0.15
523,Front St & Gold St,40.70224,-73.982578,5348,0.15
524,Market St & Cherry St,40.710762,-73.994003,5331,0.15
525,Cambridge Pl & Gates Ave,40.68488,-73.96304,5324,0.15
526,E 60 St & York Ave,40.759107,-73.959223,5312,0.15
527,Broad St & Bridge St,40.703651,-74.011677,5306,0.15
528,Schermerhorn St & Court St,40.691029,-73.991833,5295,0.15
529,Classon Ave & St Marks Ave,40.676519,-73.959608,5286,0.15
530,31 St & Newtown Ave,40.767548,-73.920933,5283,0.15
531,W 116 St & Amsterdam Ave,40.806758,-73.960708,5271,0.15
532,Cadman Plaza E & Red Cross Pl,40.699917,-73.989717,5261,0.15
533,Carroll St & 5 Ave,40.675162,-73.981483,5261,0.15
534,Edgecombe Ave & W 141 St,40.820681,-73.945144,5257,0.15
535,7 Ave & Central Park South,40.76674056,-73.97906899,5217,0.15
536,31 Ave & 34 St,40.763154,-73.920827,5203,0.15
537,Newport Pkwy,40.728744,-74.032108,5183,0.15
538,6 Ave & 9 St,40.668127,-73.983776,5178,0.15
539,Crescent St & 30 Ave,40.768692,-73.924957,5152,0.15
540,West St & Chambers St,40.71754834,-74.01322069,5150,0.15
541,Clermont Ave & Lafayette Ave,40.687644,-73.969689,5141,0.15
542,Fulton St & Irving Pl,40.68186,-73.959432,5085,0.15
543,E 17 St & Broadway,40.73704984,-73.99009296,5051,0.15
544,Bayard St & Leonard St,40.719155,-73.948853,5032,0.15
545,E 95 St & 3 Ave,40.784903,-73.950503,5025,0.15
546,Adam Clayton Powell Blvd & W 138 St,40.816959,-73.942295,4960,0.15
547,10 St & 7 Ave,40.666207,-73.981998,4955,0.15
548,S Portland Ave & Hanson Pl,40.685395,-73.974314,4955,0.15
549,2 Ave & E 55 St,40.75792,-73.966382,4940,0.15
550,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,4940,0.15
551,W 21 St & 6 Ave,40.74173969,-73.99415556,4939,0.15
552,Lenox Ave & W 115 St,40.801193,-73.950073,4918,0.15
553,Pacific St & Nevins St,40.685376,-73.983021,4905,0.15
554,14 St & 7 Ave,40.663779,-73.983968,4897,0.15
555,Banker St & Meserole Ave,40.72606,-73.95621,4892,0.15
556,Crescent St & Broadway,40.763358,-73.928647,4888,0.15
557,Carlton Ave & Flushing Ave,40.697787,-73.973736,4870,0.15
558,W 169 St & Fort Washington Ave,40.842842,-73.942125,4857,0.15
559,DeKalb Ave & Franklin Ave,40.690648,-73.957461,4842,0.15
560,1 Ave & E 5 St,40.725864,-73.986389,4838,0.15
561,Degraw St & Smith St,40.682915,-73.993182,4821,0.15
562,Washington Ave & Greene Ave,40.6865,-73.965633,4812,0.15
563,Suydam St & Knickerbocker Ave,40.702013,-73.923769,4800,0.15
564,W 18 St & 9 Ave,40.743533,-74.003675,4793,0.15
565,Henry St & Middagh St,40.7003,-73.991581,4789,0.15
566,E 161 St & River Ave,40.827883,-73.927111,4786,0.15
567,Fulton St & Clermont Ave,40.684157,-73.969222,4785,0.15
568,Underhill Ave & Pacific St,40.680483,-73.964679,4779,0.15
569,Garfield Pl & 8 Ave,40.671197,-73.974841,4775,0.15
570,E 66 St & Madison Ave,40.768008,-73.968452,4773,0.15
571,E 115 St & Lexington Ave,40.797911,-73.9423,4757,0.15
572,Halsey St & Tompkins Ave,40.682368,-73.944118,4735,0.15
573,Columbia Heights & Cranberry St,40.700378,-73.99548,4730,0.15
574,Liberty Light Rail,40.711242,-74.055701,4718,0.15
575,Franklin Ave & St Marks Ave,40.675832,-73.956167,4710,0.15
576,Lexington Ave & E 111 St,40.795412,-73.944123,4706,0.15
577,Harrison St & Hudson St,40.718709,-74.009,4692,0.15
578,Park Cir & East Dr,40.651566,-73.972212,4688,0.15
579,Cadman Plaza E & Tillary St,40.695976,-73.990148,4673,0.15
580,45 Rd & 11 St,40.747085,-73.949772,4670,0.15
581,E 58 St & 1 Ave (NE Corner),40.758923,-73.962262,4658,0.15
582,Nassau Ave & Newell St,40.724812,-73.947526,4653,0.15
583,Douglass St & 4 Ave,40.679278,-73.98154,4653,0.15
584,Lorimer St & Calyer St,40.72795,-73.95414,4651,0.15
585,Carroll St & 6 Ave,40.674088,-73.978728,4639,0.15
586,Fulton St & Utica Ave,40.679426,-73.929891,4618,0.15
587,Old Slip & South St,40.703366,-74.007867,4604,0.15
588,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,4599,0.15
589,Concord St & Bridge St,40.697665,-73.984764,4599,0.15
590,Kingston Ave & Herkimer St,40.678906,-73.941427,4596,0.15
591,Grove St & Broadway,40.69047,-73.923511,4595,0.15
592,2 Ave & E 104 St,40.78921,-73.943707,4589,0.15
593,E 103 St & Lexington Ave,40.790305,-73.947557,4583,0.15
594,Adam Clayton Powell Blvd & W 123 St,40.807831,-73.949373,4581,0.15
595,Macon St & Nostrand Ave,40.680983,-73.950047,4562,0.15
596,Clinton St & Union St,40.683116,-73.997852,4546,0.15
597,Melrose St & Broadway,40.697481,-73.935877,4535,0.15
598,Prospect Pl & Underhill Ave,40.676969,-73.96579,4535,0.15
599,Clinton St & Tillary St,40.696232,-73.99142,4526,0.15
600,Morningside Ave & W 123 St,40.81,-73.95515,4499,0.15
601,Greene Ave & Nostrand Ave,40.688333,-73.950916,4478,0.15
602,E 106 St & Lexington Ave,40.791976,-73.945993,4476,0.15
603,Sharon St & Olive St,40.715353,-73.93856,4444,0.15
604,Columbus Dr at Exchange Pl,40.71687,-74.03281,4387,0.15
605,E 81 St & Park Ave,40.776777,-73.959009,4382,0.15
606,Hamilton Park,40.727595,-74.044247,4356,0.15
607,South Waterfront Walkway - Sinatra Dr & 1 St,40.736982,-74.02778,4350,0.15
608,Marin Light Rail,40.714584,-74.042817,4334,0.15
609,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,4334,0.15
610,E 106 St & Madison Ave,40.793433,-73.94945,4334,0.15
611,Lefferts Pl & Franklin Ave,40.680342,-73.955768,4331,0.15
612,Grand St & Samuel Dickstein Plaza,40.715118,-73.98417,4324,0.15
613,E 68 St & Madison Ave,40.769157,-73.967034,4320,0.15
614,Cleveland Pl & Spring St,40.72210379,-73.99724901,4304,0.15
615,Douglass St & 3 Ave,40.680213,-73.984326,4302,0.15
616,Lewis Ave & Madison St,40.686312,-73.935775,4300,0.15
617,Kosciuszko St & Tompkins Ave,40.691282,-73.945241,4293,0.15
618,Marcy Ave & Lafayette Ave,40.690081,-73.947915,4291,0.15
619,1 Ave & E 68 St,40.76500525,-73.95818491,4261,0.15
620,Lexington Ave & Classon Ave,40.686767,-73.959281,4250,0.15
621,4 Ave & 9 St,40.670513,-73.988765,4247,0.15
622,E 118 St & 1 Ave,40.79747,-73.93504,4237,0.15
623,Amsterdam Ave & W 125 St,40.813358,-73.956461,4236,0.15
624,Graham Ave & Withers St,40.716981,-73.944859,4226,0.15
625,Newport PATH,40.727223,-74.033758,4219,0.15
626,India St Pier,40.731734,-73.961239,4219,0.15
627,Myrtle Ave & St Edwards St,40.69327,-73.977038,4208,0.15
628,Lenox Ave & W 130 St,40.810792,-73.943068,4194,0.15
629,44 Dr & 21 St,40.748,-73.946092,4192,0.15
630,Greene Ave & Throop Ave,40.689493,-73.942061,4182,0.15
631,W 120 St & Claremont Ave,40.810949,-73.9634,4181,0.15
632,W 107 St & Columbus Ave,40.799756,-73.962112,4176,0.15
633,N 11 St & Kent Ave,40.722481,-73.959219,4171,0.15
634,Park Pl & Vanderbilt Ave,40.6767,-73.969024,4164,0.15
635,34 Ave & 38 St,40.756913,-73.921631,4153,0.15
636,2 Ave & E 99 St,40.786258,-73.945525,4151,0.15
637,Union Ave & Jackson St,40.716075,-73.952029,4146,0.15
638,Kane St & Clinton St,40.686175,-73.996452,4127,0.15
639,Wyckoff Av & Stanhope St,40.703545,-73.917775,4121,0.15
640,31 St & 23 Ave,40.774787,-73.912555,4110,0.15
641,E 98 St & Park Ave,40.78813,-73.95206,4109,0.15
642,Henry St & Degraw St,40.684751,-73.999172,4109,0.15
643,Hancock St & Bedford Ave,40.682165,-73.95399,4105,0.15
644,Park Pl & Franklin Ave,40.67418,-73.956494,4098,0.15
645,Steinway St & Broadway,40.759057,-73.918975,4095,0.15
646,E 118 St & 3 Ave,40.799139,-73.938915,4091,0.15
647,Broadway & E 14 St,40.73454567,-73.99074142,4059,0.15
648,Carmine St & 6 Ave,40.73038599,-74.00214988,4059,0.15
649,Bedford Ave & Montgomery St,40.665816,-73.956934,4057,0.15
650,Beaver St & Fayette St,40.70099,-73.93921,4044,0.15
651,Willoughby Ave & Tompkins Ave,40.694254,-73.946269,4041,0.15
652,14 St & 5 Ave,40.666287,-73.98895,4007,0.15
653,Bond St & Bergen St,40.684966,-73.986207,4005,0.15
654,12 Ave & W 40 St,40.76087502,-74.00277668,3994,0.15
655,Suydam St & Broadway,40.69544,-73.93223,3991,0.15
656,Nassau St & Navy St,40.698398,-73.980689,3991,0.15
657,Crescent St & 34 Ave,40.76108,-73.930562,3975,0.15
658,21 St & Hoyt Ave S,40.774645,-73.923706,3971,0.15
659,Broadway & Whipple St,40.701665,-73.94373,3964,0.15
660,Riverside Dr & W 138 St,40.823168,-73.955857,3961,0.15
661,Willoughby Ave & Walworth St,40.693317,-73.953819,3956,0.15
662,Smith St & 3 St,40.678724,-73.99599,3952,0.15
663,McKibbin St & Bogart St,40.706237,-73.933871,3950,0.15
664,E 50 St & Park Ave,40.757334,-73.974235,3937,0.15
665,Putnam Ave & Throop Ave,40.685153,-73.94111,3934,0.15
666,Bergen St & 4 Ave,40.682564,-73.979897,3932,0.15
667,Broadway & W 25 St,40.74286877,-73.98918629,3931,0.15
668,28 St & 41 Ave,40.751047,-73.93797,3920,0.15
669,Prospect Pl & 6 Ave,40.67933,-73.975195,3917,0.15
670,Sip Ave,40.730897,-74.063912,3916,0.15
671,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,3915,0.15
672,Warren St & Court St,40.686371,-73.993833,3883,0.15
673,St Nicholas Ave & W 134 St,40.816234,-73.948222,3868,0.15
674,Center Blvd & 48 Ave,40.745038,-73.957539,3863,0.15
675,8 Ave & W 52 St,40.76370739,-73.9851615,3850,0.15
676,Lewis Ave & Decatur St,40.681459,-73.934903,3833,0.15
677,Lewis Ave & Kosciuszko St,40.69237,-73.937054,3826,0.15
678,E 106 St & 1 Ave,40.789252,-73.939562,3798,0.15
679,Laight St & Hudson St,40.721853,-74.007717,3789,0.15
680,1 Pl & Clinton St,40.680959,-73.999057,3777,0.15
681,Vernon Blvd & 47 Rd,40.744906,-73.953457,3774,0.15
682,Boerum St & Broadway,40.70538,-73.949765,3752,0.15
683,7 St & 5 Ave,40.670492,-73.985416,3745,0.15
684,W 181 St & Riverside Dr,40.85168,-73.94186,3745,0.15
685,Dock 72 Way & Market St,40.69985,-73.97141,3743,0.15
686,St James Pl & Pearl St,40.711174,-74.000165,3738,0.15
687,E 102 St & Park Ave,40.790482,-73.95033,3736,0.15
688,Rogers Ave & Sterling St,40.663061,-73.953874,3735,0.15
689,Clinton St & 4 Place,40.678356,-74.000145,3730,0.15
690,Prospect Park SW & Greenwood Ave,40.652563,-73.972573,3730,0.15
691,Madison Ave & E 120 St,40.80295,-73.942954,3727,0.15
692,Court St & Nelson St,40.676394,-73.998698,3724,0.15
693,E 67 St & Park Ave,40.7678,-73.96592,3699,0.15
694,W 22 St & 10 Ave,40.74691959,-74.00451887,3692,0.15
695,Carroll St & Bond St,40.678611,-73.990372,3689,0.15
696,3 St & 3 Ave,40.67507,-73.987752,3676,0.15
697,17 St & 5 Ave,40.663493,-73.991007,3656,0.15
698,E 13 St & Avenue A,40.72966729,-73.98067966,3637,0.15
699,31 St & Ditmars Blvd,40.776168,-73.910485,3621,0.1
700,Stockholm St & Wilson Ave,40.699304,-73.923044,3616,0.1
701,31 Ave & Crescent St,40.765834,-73.926547,3612,0.1
702,Kosciuszko St & Nostrand Ave,40.690725,-73.951334,3609,0.1
703,31 Ave & Steinway St,40.761148,-73.917007,3597,0.1
704,Wyckoff St & Nevins St,40.683426,-73.984275,3594,0.1
705,N 15 St & Wythe Ave,40.724055,-73.955736,3588,0.1
706,Edgecombe Ave & W 145 St,40.823498,-73.94386,3582,0.1
707,36 Ave & 31 St,40.756512,-73.929574,3576,0.1
708,E 33 St & 1 Ave,40.74322681,-73.97449784,3568,0.1
709,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.953242,3562,0.1
710,Richardson St & N Henry St,40.719078,-73.942236,3555,0.1
711,10 Ave & W 14 St,40.7419816,-74.0083158,3554,0.1
712,Broadway & Madison St,40.68822,-73.91966,3551,0.1
713,Pierrepont St & Monroe Pl,40.695356,-73.99344,3543,0.1
714,Broadway & Kosciuszko St,40.69329,-73.92852,3542,0.1
715,Division Ave & Hooper St,40.706842,-73.954435,3540,0.1
716,Smith St & 9 St,40.674695,-73.997857,3532,0.1
717,Broadway & Moylan Pl,40.814325,-73.959025,3531,0.1
718,Carroll St & Columbia St,40.683045,-74.003485,3517,0.1
719,Berkeley Pl & 6 Ave,40.67653,-73.978468,3515,0.1
720,6 Ave & W 33 St,40.74901271,-73.98848395,3509,0.1
721,Central Park S & 6 Ave,40.76590936,-73.97634151,3507,0.1
722,Vernon Blvd & 30 Rd,40.770845,-73.934171,3497,0.1
723,Clinton Ave & Flushing Ave,40.69794,-73.969868,3473,0.1
724,11 Ave & W 41 St,40.76030096,-73.99884222,3468,0.1
725,E 114 St & 1 Ave,40.794566,-73.936254,3461,0.1
726,W 4 St & 7 Ave S,40.73401143,-74.00293877,3447,0.1
727,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,3430,0.1
728,Lenox Ave & W 133 St,40.81296,-73.941878,3421,0.1
729,E 118 St & Madison Ave,40.801486,-73.94425,3417,0.1
730,9 Ave & W 22 St,40.7454973,-74.00197139,3414,0.1
731,Riverside Dr & W 145 St,40.827305,-73.951989,3405,0.1
732,Degraw St & Hoyt St,40.68199,-73.99079,3403,0.1
733,31 Ave & 30 St,40.7647,-73.924031,3388,0.1
734,Harborside,40.719251,-74.034234,3386,0.1
735,E 116 St & 2 Ave,40.796879,-73.937261,3379,0.1
736,38 St & 30 Ave,40.764174,-73.915839,3372,0.1
737,Bleecker St & Crosby St,40.726156,-73.995101,3370,0.1
738,Soissons Landing,40.692316,-74.014865,3369,0.1
739,6 Ave & 12 St,40.666318,-73.985461,3362,0.1
740,E 7 St & Avenue A,40.72621788,-73.98379855,3350,0.1
741,Pier 40 - Hudson River Park,40.72771408,-74.01129574,3347,0.1
742,E 109 St & 3 Ave,40.793296,-73.943208,3344,0.1
743,Columbia St & Degraw St,40.685929,-74.002423,3337,0.1
744,Verona Pl & Fulton St,40.680356,-73.947679,3328,0.1
745,31 St & Astoria Blvd,40.769917,-73.918405,3325,0.1
746,Van Brunt St & Wolcott St,40.677342,-74.01275,3308,0.1
747,Broadway & W 51 St,40.76228826,-73.98336183,3306,0.1
748,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,3303,0.1
749,10 St & 5 Ave,40.668627,-73.987,3299,0.1
750,W 63 St & Broadway,40.77163851,-73.98261428,3284,0.1
751,Broadway & W 160 St,40.835775,-73.9434,3279,0.1
752,Coffey St & Conover St,40.677236,-74.015665,3270,0.1
753,W 146 St & Broadway,40.826969,-73.949738,3267,0.1
754,President St & Henry St,40.6828,-73.999904,3264,0.1
755,Knickerbocker Ave & George St,40.704425,-73.92836,3261,0.1
756,Bushwick Ave & Powers St,40.712476,-73.941,3250,0.1
757,Pitt St & Stanton St,40.71926,-73.98178,3250,0.1
758,W 24 St & 7 Ave,40.74487634,-73.99529885,3243,0.1
759,Broadway & W 56 St,40.765265,-73.981923,3241,0.1
760,Steinway St & 28 Ave,40.765625,-73.913669,3236,0.1
761,Powers St & Olive St,40.71323,-73.93894,3233,0.1
762,Riverside Dr & W 153 St,40.832164,-73.949702,3232,0.1
763,2 Ave & E 125 St,40.802554,-73.933509,3224,0.1
764,Vernon Blvd & 10 St,40.767186,-73.937355,3204,0.1
765,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3192,0.1
766,10 Ave & W 28 St,40.75066386,-74.00176802,3191,0.1
767,Pioneer St & Van Brunt St,40.679043,-74.011169,3182,0.1
768,Amsterdam Ave & W 119 St,40.808624,-73.959621,3179,0.1
769,Southpoint Park,40.753702,-73.958652,3176,0.1
770,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,3168,0.1
771,Leonard St & Boerum St,40.705833,-73.946445,3165,0.1
772,E 115 St & Madison Ave,40.798944,-73.944846,3159,0.1
773,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,3152,0.1
774,Newtown Ave & 23 St,40.771361,-73.924614,3148,0.1
775,35 St & 30 Ave,40.765475,-73.918115,3144,0.1
776,Columbia St & Kane St,40.687631,-74.001625,3139,0.1
777,Prospect Park SW & 10 Ave,40.659945,-73.977504,3132,0.1
778,Columbus Ave & W 103 St,40.796934,-73.964341,3132,0.1
779,21 St & 31 Dr,40.7659,-73.930819,3129,0.1
780,Union St & Nevins St,40.679097,-73.987654,3125,0.1
781,Butler St & Court St,40.684989,-73.994403,3121,0.1
782,Sterling St & Bedford Ave,40.662705,-73.956911,3106,0.1
783,Union St & Bedford Ave,40.669178,-73.955416,3103,0.1
784,Knickerbocker Ave & Thames St,40.70539,-73.92976,3095,0.1
785,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3093,0.1
786,24 St & 41 Ave,40.752474,-73.939991,3083,0.1
787,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,3075,0.1
788,Wilson Ave & Troutman St,40.70166,-73.92754,3066,0.1
789,W 49 St & 8 Ave,40.76227205,-73.98788205,3058,0.1
790,Myrtle Ave & Marcy Ave,40.695398,-73.949549,3057,0.1
791,Lafayette St & E 8 St,40.73020661,-73.99102628,3051,0.1
792,Broadway & W 133 St,40.819034,-73.956156,3050,0.1
793,Bushwick Ave & Harman St,40.69356,-73.92524,3047,0.1
794,Lenox Ave & W 140 St,40.817245,-73.938787,3044,0.1
795,5 Ave & E 126 St,40.80698,-73.941747,3038,0.1
796,Waterbury St & Stagg St,40.71019,-73.93734,3034,0.1
797,35 St & Broadway,40.760339,-73.922242,3022,0.1
798,Franklin Ave & Myrtle Ave,40.694546,-73.958013,3020,0.1
799,E 10 St & Avenue A,40.72740794,-73.98142006,3014,0.1
800,5 Ave & W 131 St,40.81014,-73.93973,3009,0.1
801,21 St & Queens Plaza North,40.753259,-73.943357,3005,0.1
802,Kent Ave & N 7 St,40.72036775,-73.96165073,2998,0.1
803,5 Ave & E 72 St,40.77282817,-73.96685276,2992,0.1
804,Christopher St & Greenwich St,40.73291553,-74.00711384,2991,0.1
805,E 6 St & Avenue B,40.72453734,-73.98185424,2985,0.1
806,5 Av & W 139 St,40.815484,-73.935856,2985,0.1
807,Wyckoff Av & Jefferson St,40.707165,-73.923711,2981,0.1
808,Calyer St & Jewel St,40.72984,-73.94839,2977,0.1
809,8 Ave & W 31 St,40.75058535,-73.99468482,2974,0.1
810,Avenue D & E 8 St,40.72387,-73.975767,2971,0.1
811,Pleasant Ave & E 120 St,40.797477,-73.931184,2966,0.1
812,Frederick Douglass Blvd & W 129 St,40.812551,-73.949228,2951,0.1
813,St Nicholas Ave & W 137 St,40.818477,-73.947568,2942,0.1
814,W 34 St & 11 Ave,40.75594159,-74.0021163,2935,0.1
815,Irving Ave & Jefferson St,40.70538,-73.92535,2935,0.1
816,Lafayette St & Jersey St,40.72456089,-73.99565293,2933,0.1
817,Morgan Ave & Lombardy St,40.72226,-73.93889,2909,0.1
818,City Hall,40.717732,-74.043845,2897,0.1
819,W 145 St & Amsterdam Ave,40.825244,-73.947257,2896,0.1
820,Monroe St & Classon Ave,40.684568,-73.95881,2894,0.1
821,E 128 St & Madison Ave,40.80756,-73.939182,2891,0.1
822,Melrose Ave & E 150 St,40.816827,-73.917338,2891,0.1
823,Clermont Ave & Park Ave,40.695733,-73.971296,2880,0.1
824,McKibbin St & Manhattan Ave,40.705109,-73.944072,2868,0.1
825,White St & Moore St,40.704508,-73.9351,2865,0.1
826,Central Park West & W 68 St,40.7734066,-73.97782542,2860,0.1
827,W 133 St & 12 Ave,40.820003,-73.959089,2859,0.1
828,Ditmars Blvd & 19 St,40.78145,-73.91833,2856,0.1
829,Halsey St & Broadway,40.68565,-73.91564,2846,0.1
830,Lenox Ave & W 144 St,40.819783,-73.936521,2833,0.1
831,Warren St,40.721123,-74.03805,2828,0.1
832,W 41 St & 8 Ave,40.75640548,-73.9900262,2812,0.1
833,Canal St & Rutgers St,40.71427487,-73.98990025,2806,0.1
834,Ave D & E 8 St,40.723683,-73.975748,2806,0.1
835,Irving Ave & Harman St,40.70108,-73.9179,2802,0.1
836,3 Ave & E 112 St,40.795508,-73.941606,2792,0.1
837,Central Ave & Starr Street,40.700003,-73.92834,2773,0.1
838,E 20 St & Park Ave,40.73827428,-73.98751968,2772,0.1
839,E 31 St & 3 Ave,40.74394314,-73.97966069,2771,0.1
840,Yankee Ferry Terminal,40.687065,-74.016755,2752,0.1
841,Clinton St & Grand St,40.71559509,-73.9870295,2749,0.1
842,Broadway & W 122 St,40.812056,-73.961254,2743,0.1
843,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,2742,0.1
844,E 20 St & 2 Ave,40.73587678,-73.98205027,2741,0.1
